ros_time_s,Error_Distancia
1762169295.3914,-0.0712
1762169295.4414,-0.0808
1762169295.4914,-0.0812
1762169295.5414,-0.0739
1762169295.5914,-0.0832
1762169295.6414,-0.0915
1762169295.6914,-0.0857
1762169295.7414,-0.0855
1762169295.7914,-0.0594
1762169295.8414,-0.0622
1762169295.8914,-0.0567
1762169295.9414,-0.0643
1762169295.9914,-0.0591
1762169296.0414,-0.0659
1762169296.0914,-0.0676
1762169296.1414,-0.0679
1762169296.1914,-0.0768
1762169296.2414,-0.0837
1762169296.2914,-0.0741
1762169296.3414,-0.0731
1762169296.3914,-0.0748
1762169296.4414,-0.0716
1762169296.4914,-0.0815
1762169296.5414,-0.0875
1762169296.5914,-0.0806
1762169296.6414,-0.0787
1762169296.6914,-0.0852
1762169296.7414,-0.0844
1762169296.7914,-0.0873
1762169296.8414,-0.0840
1762169296.8914,-0.0867
1762169296.9414,-0.0797
1762169296.9914,-0.0855
1762169297.0414,-0.0919
1762169297.0914,-0.0871
1762169297.1414,-0.0807
1762169297.1914,-0.0798
1762169297.2414,-0.0769
1762169297.2914,0.0730
1762169297.3414,0.0819
1762169297.3914,0.0803
1762169297.4414,0.0823
1762169297.4914,0.0840
1762169297.5414,0.0863
1762169297.5914,0.0899
1762169297.6414,0.0807
1762169297.6914,0.0879
1762169297.7414,0.0874
1762169297.7914,0.0878
1762169297.8414,0.0861
1762169297.8914,0.0861
1762169297.9414,0.0832
1762169297.9914,0.0920
1762169298.0414,0.0833
1762169298.0914,0.0828
1762169298.1414,0.0731
1762169298.1914,0.0830
