ros_time_s,Imu_Error_yaw
1762172701.5604,-3.0445
1762172701.7237,-3.0478
1762172701.8777,-3.0467
1762172702.0517,-3.0303
1762172702.2125,-3.0260
1762172702.3664,-3.0260
1762172702.5415,-3.0303
1762172702.7045,-3.0314
1762172702.8595,-3.0260
1762172703.0142,-3.0205
1762172703.1906,-3.0205
1762172703.3450,-3.0129
1762172703.5244,-3.0030
1762172703.6771,-2.9954
1762172703.8311,-2.9867
1762172704.0097,-2.9856
1762172704.1652,-2.9856
1762172704.3191,-2.9791
1762172704.4985,-2.9769
1762172704.6557,-2.9627
1762172704.8096,-2.9572
1762172704.9876,-2.9572
1762172705.1423,-2.9562
1762172705.2968,-2.9507
1762172705.4749,-2.9354
1762172705.6287,-2.9212
1762172705.8006,-2.9463
1762172705.9550,-2.9463
1762172706.1333,-2.9594
1762172706.2874,-2.9583
1762172706.4598,-2.9562
1762172706.6139,-2.9572
1762172706.7688,-2.9572
1762172706.9455,-2.9594
1762172707.0998,-2.9594
1762172707.2784,-2.9638
1762172707.4415,-2.9638
1762172707.5965,-2.9638
1762172707.7512,-2.9627
1762172707.9294,-2.9594
1762172708.0825,-2.9583
1762172708.2625,-2.9540
1762172708.4157,-2.9474
1762172708.5705,-2.9474
1762172708.7485,-2.9343
1762172708.9027,-2.9169
1762172709.0805,-2.9125
1762172709.2353,-2.9114
1762172709.4081,-2.8983
1762172709.5758,-2.8983
1762172709.7237,-2.8863
1762172709.8825,-2.8831
1762172710.0473,-2.8820
1762172710.2262,-2.8809
1762172710.3982,-2.8809
1762172710.5507,-2.8798
1762172710.7264,-2.8765
1762172710.8835,-2.8776
1762172711.0374,-2.8678
1762172711.2174,-2.8558
1762172711.3718,-2.8558
1762172711.5246,-2.8547
1762172711.7041,-2.8460
1762172711.8583,-2.8416
1762172712.0354,-2.8416
1762172712.1910,-2.8405
1762172712.3510,-2.8438
1762172712.5292,-2.8460
1762172712.6776,-2.8460
1762172712.8561,-2.8372
1762172713.0008,-2.8285
1762172713.1724,-2.8198
1762172713.3257,-2.8089
1762172713.5047,-2.7882
1762172713.6585,-2.7882
1762172713.8144,-2.7707
1762172713.9931,-2.7652
1762172714.1403,-2.7565
1762172714.3201,-2.7423
1762172714.4741,-2.7260
1762172714.6516,-2.7260
1762172714.8058,-2.7085
1762172714.9702,-2.6933
1762172715.1346,-2.6780
1762172715.2888,-2.6573
1762172715.4420,-2.6573
1762172715.6223,-2.6365
1762172715.7756,-2.6114
1762172715.9529,-2.5798
1762172716.1098,-2.5580
1762172716.2636,-2.5580
1762172716.4271,-2.5329
1762172716.5990,-2.5155
1762172716.7604,-2.4969
1762172716.9178,-2.4849
1762172717.0842,-2.4795
1762172717.2431,-2.4795
1762172717.4225,-2.4696
1762172717.5767,-2.4555
1762172717.7398,-2.4391
1762172717.8983,-2.4129
1762172718.0646,-2.4129
1762172718.2259,-2.3813
1762172718.4006,-2.3246
1762172718.5630,-2.3147
1762172718.7270,-2.3027
1762172718.8810,-2.2995
1762172719.0552,-2.2995
1762172719.2199,-2.3027
1762172719.3744,-2.2896
1762172719.5529,-2.2831
1762172719.7067,-2.2766
1762172719.8858,-2.2766
1762172720.0397,-2.2711
1762172720.1944,-2.2624
1762172720.3724,-2.2515
1762172720.5267,-2.2384
1762172720.7044,-2.2231
1762172720.8588,-2.2231
1762172721.0372,-2.2089
1762172721.1909,-2.1958
1762172721.3456,-2.1871
1762172721.5235,-2.1762
1762172721.6773,-2.1664
1762172721.8564,-2.1664
1762172722.0120,-2.1566
1762172722.1649,-2.1457
1762172722.3423,-2.1358
1762172722.4977,-2.1260
1762172722.6756,-2.1260
1762172722.8379,-2.1162
1762172722.9947,-2.1053
1762172723.1477,-2.0922
1762172723.3249,-2.0802
1762172723.4781,-2.0802
1762172723.6341,-2.0671
1762172723.8122,-2.0573
1762172723.9665,-2.0486
1762172724.1451,-2.0388
1762172724.2876,-2.0388
1762172724.4568,-2.0300
1762172724.6355,-2.0191
1762172724.7903,-2.0060
1762172724.9463,-1.9919
1762172725.1238,-1.9777
1762172725.2776,-1.9777
1762172725.4319,-1.9689
1762172725.6065,-1.9602
1762172725.7611,-1.9526
1762172725.9382,-1.9439
1762172726.0939,-1.9439
1762172726.2478,-1.9362
1762172726.4104,-1.9264
1762172726.5891,-1.9166
1762172726.7300,-1.9057
1762172726.9144,-1.9057
1762172727.0690,-1.8937
