ros_time_s,Vel_Des
1762172592.6599,14.8300
1762172592.6968,14.8300
1762172592.7472,14.8300
1762172592.8094,18.5000
1762172592.8473,18.5000
1762172592.8972,18.5000
1762172592.9575,12.0900
1762172592.9974,12.0900
1762172593.0471,12.0900
1762172593.0957,12.0900
1762172593.1593,13.3700
1762172593.1972,13.3700
1762172593.2472,13.3700
1762172593.3085,22.8900
1762172593.3492,22.8900
1762172593.3979,22.8900
1762172593.4586,11.8300
1762172593.4980,11.8300
1762172593.5476,11.8300
1762172593.5982,11.8300
1762172593.6606,19.9900
1762172593.6973,19.9900
1762172593.7472,19.9900
1762172593.8081,8.9400
1762172593.8474,8.9400
1762172593.8974,8.9400
1762172593.9584,9.0900
1762172593.9973,9.0900
1762172594.0476,9.0900
1762172594.1081,11.8300
1762172594.1476,11.8300
1762172594.1962,11.8300
1762172594.2479,11.8300
1762172594.3085,11.8900
1762172594.3465,11.8900
1762172594.3993,11.8900
1762172594.4567,11.7900
1762172594.4971,11.7900
1762172594.5472,11.7900
1762172594.6082,11.6900
1762172594.6481,11.6900
1762172594.6981,11.6900
1762172594.7582,11.3900
1762172594.7975,11.3900
1762172594.8473,11.3900
1762172594.8976,11.3900
1762172594.9588,17.2300
1762172594.9967,17.2300
1762172595.0467,17.2300
1762172595.1083,-2.7700
1762172595.1470,-14.2000
1762172595.1957,-14.2000
1762172595.2588,-15.5500
1762172595.2976,-15.5500
1762172595.3474,-15.5500
1762172595.3973,-15.5500
1762172595.4581,-11.7800
1762172595.4973,-11.7800
1762172595.5478,-11.7800
1762172595.6090,-11.8300
1762172595.6466,-11.8300
1762172595.6972,-11.8300
1762172595.7563,-11.6700
1762172595.7974,-11.6700
1762172595.8472,-11.6700
1762172595.9074,-11.3500
1762172595.9473,-11.3500
1762172595.9976,-11.3500
1762172596.0470,-11.3500
1762172596.1087,8.6500
1762172596.1475,10.1700
1762172596.1976,10.1700
1762172596.2596,-9.8300
1762172596.2957,-11.7300
1762172596.3471,-11.7300
1762172596.4072,-13.0400
1762172596.4467,-13.0400
1762172596.4965,-13.0400
1762172596.5537,-11.1900
1762172596.5970,-11.1900
1762172596.6474,-11.1900
1762172596.6971,-11.1900
1762172596.7541,-11.7700
1762172596.7970,-11.7700
1762172596.8469,-11.7700
1762172596.9049,8.2300
1762172596.9464,10.4800
1762172596.9970,10.4800
1762172597.0556,9.0300
1762172597.0981,9.0300
