ros_time_s,Lidar_Left
1762172723.4781,0.8618
1762172723.6341,0.9287
1762172723.8122,0.8434
1762172723.9665,0.9194
1762172724.1451,0.9825
1762172724.2876,0.9781
1762172724.4568,0.9181
1762172724.6355,0.8889
1762172724.7903,0.9332
1762172724.9463,0.9874
1762172725.1238,0.9761
1762172725.2776,1.0643
1762172725.4319,1.0480
1762172725.6065,1.0259
1762172725.7611,0.9999
1762172725.9382,0.9931
1762172726.0939,1.0489
1762172726.2478,1.0754
1762172726.4104,1.1051
1762172726.5891,1.0137
1762172726.7300,1.0765
1762172726.9144,1.0787
1762172727.0690,0.9107
1762172727.2342,0.9173
1762172727.3867,0.9600
1762172727.5650,0.9453
1762172727.7196,0.9510
1762172727.8740,0.9058
1762172728.0518,1.0766
1762172728.2055,0.8514
1762172728.3603,0.8381
1762172728.5199,0.7287
1762172728.6875,0.8729
1762172728.8472,0.8331
1762172729.0271,0.8573
1762172729.1704,0.8624
1762172729.3319,0.8677
1762172729.5081,0.8086
1762172729.6630,0.8928
1762172729.8413,0.9331
1762172729.9958,0.9360
1762172730.1488,0.8746
1762172730.3273,0.9217
1762172730.4825,0.9883
1762172730.6607,0.9315
1762172730.8146,0.9660
1762172730.9684,0.9204
1762172731.1322,0.9075
1762172731.2950,0.9793
1762172731.4675,0.9207
1762172731.6390,1.0003
1762172731.7939,0.9734
1762172731.9671,1.0528
1762172732.1170,1.0123
1762172732.2951,1.0472
1762172732.4498,1.0330
1762172732.6060,1.0095
1762172732.7840,1.0660
1762172732.9398,1.1056
1762172733.1163,1.0370
1762172733.2708,1.0867
1762172733.4242,1.1637
1762172733.6034,1.1582
1762172733.7575,1.0984
1762172733.9356,1.1347
1762172734.0900,1.2180
1762172734.2458,1.2189
1762172734.4222,1.1572
1762172734.5677,1.3115
1762172734.7467,1.2425
1762172734.9001,1.2674
1762172735.0782,1.2362
1762172735.2344,1.2681
1762172735.3873,1.2950
1762172735.5663,1.3278
1762172735.7184,1.2988
1762172735.8994,1.3445
1762172736.0522,1.2820
1762172736.2172,1.3490
1762172736.3879,1.3149
1762172736.5423,1.4079
1762172736.6973,1.2980
1762172736.8750,1.3491
1762172737.0293,1.4682
1762172737.2083,1.3703
1762172737.3617,1.3778
1762172737.5160,1.3955
1762172737.6927,1.3889
1762172737.8487,1.3242
1762172738.0257,1.4592
1762172738.1799,1.4164
1762172738.3344,1.3478
1762172738.5130,1.3159
1762172738.6678,1.3275
1762172738.8457,1.3284
1762172739.0003,1.3788
1762172739.1534,1.4199
1762172739.3328,1.3594
1762172739.4874,1.4278
1762172739.6415,1.3929
1762172739.8178,1.4728
1762172739.9718,1.3946
1762172740.1505,1.4898
1762172740.3041,1.4544
