ros_time_s,Vel_Des
1762170835.8500,-14.4300
1762170835.9066,-11.6700
1762170835.9502,-11.6700
1762170836.0002,-11.6700
1762170836.0586,-9.8800
1762170836.0988,-9.8800
1762170836.1502,-9.8800
1762170836.1987,-9.8800
1762170836.2597,9.8300
1762170836.3004,9.8300
1762170836.3502,9.8300
1762170836.4076,-10.1700
1762170836.4503,-12.1000
1762170836.4988,-12.1000
1762170836.5603,3.6000
1762170836.5993,3.6000
1762170836.6501,3.6000
1762170836.6999,3.6000
1762170836.7615,11.7400
1762170836.7996,11.7400
1762170836.8500,11.7400
1762170836.9104,6.1800
1762170836.9502,6.1800
1762170837.0003,6.1800
1762170837.0610,10.2400
1762170837.0996,10.2400
1762170837.1502,10.2400
1762170837.2109,11.6700
1762170837.2501,11.6700
1762170837.3003,11.6700
1762170837.3497,11.6700
1762170837.4085,11.6800
1762170837.4500,11.6800
1762170837.4987,11.6800
1762170837.5626,11.8500
1762170837.6005,11.8500
1762170837.6502,11.8500
1762170837.7111,-8.1500
1762170837.7494,-10.8900
1762170837.8003,-10.8900
1762170837.8502,-10.8900
1762170837.9114,9.1100
1762170837.9500,10.8500
1762170838.0002,10.8500
1762170838.0621,11.7500
1762170838.1003,11.7500
1762170838.1502,11.7500
1762170838.2101,-8.2500
1762170838.2494,-11.4200
1762170838.2989,-11.4200
1762170838.3606,8.5800
1762170838.3994,11.2600
1762170838.4501,11.2600
1762170838.5003,11.2600
1762170838.5619,-8.7400
1762170838.5995,-11.7400
1762170838.6501,-11.7400
1762170838.7110,8.2600
1762170838.7502,9.1100
1762170838.8003,9.1100
1762170838.8592,-10.8900
1762170838.8998,-11.7100
1762170838.9499,-11.7100
1762170839.0091,-11.8900
1762170839.0496,-11.8900
1762170839.1000,-11.8900
1762170839.1501,-11.8900
1762170839.2109,-11.6700
1762170839.2503,-11.6700
1762170839.3008,-11.6700
1762170839.3613,-11.7600
1762170839.4010,-11.7600
1762170839.4497,-11.7600
1762170839.5105,-18.9000
1762170839.5497,-18.9000
1762170839.6004,-18.9000
1762170839.6499,-18.9000
1762170839.7108,-21.2800
1762170839.7500,-21.2800
1762170839.8006,-21.2800
1762170839.8626,-22.1300
1762170839.8996,-22.1300
1762170839.9495,-22.1300
1762170840.0103,-22.8500
1762170840.0498,-22.8500
1762170840.1002,-22.8500
1762170840.1504,-22.8500
1762170840.2089,-2.8500
1762170840.2500,8.3700
1762170840.2991,8.3700
1762170840.3641,-11.6300
1762170840.3997,-17.0300
1762170840.4503,-17.0300
1762170840.5092,-10.8500
1762170840.5509,-10.8500
1762170840.5993,-10.8500
1762170840.6610,-11.7400
1762170840.6987,-11.7400
1762170840.7502,-11.7400
1762170840.7990,-11.7400
1762170840.8626,-15.7100
1762170840.8994,-15.7100
1762170840.9501,-15.7100
1762170841.0093,4.2900
1762170841.0504,5.9600
1762170841.1002,5.9600
1762170841.1575,-3.2600
1762170841.2014,-3.2600
1762170841.2500,-3.2600
1762170841.3004,-3.2600
1762170841.3612,-9.4300
1762170841.3990,-9.4300
1762170841.4501,-9.4300
1762170841.5082,-11.7200
1762170841.5504,-11.7200
1762170841.6005,-11.7200
1762170841.6604,8.2800
1762170841.6988,10.7700
1762170841.7505,10.7700
1762170841.8122,11.6700
1762170841.8493,11.6700
1762170841.8990,11.6700
1762170841.9500,11.6700
1762170842.0126,13.7400
1762170842.0501,13.7400
1762170842.0994,13.7400
1762170842.1614,11.6900
1762170842.1990,11.6900
1762170842.2498,11.6900
1762170842.3105,21.0700
1762170842.3499,21.0700
1762170842.3991,21.0700
1762170842.4581,1.0700
1762170842.4991,-5.7100
1762170842.5491,-5.7100
1762170842.5990,-5.7100
1762170842.6598,10.8700
1762170842.6984,10.8700
1762170842.7501,10.8700
1762170842.8081,11.8000
1762170842.8503,11.8000
1762170842.8991,11.8000
1762170842.9503,11.8000
1762170843.0079,11.7100
1762170843.0501,11.7100
1762170843.0997,11.7100
1762170843.1611,10.7200
1762170843.1992,10.7200
1762170843.2502,10.7200
1762170843.3096,11.3000
1762170843.3495,11.3000
1762170843.4003,11.3000
1762170843.4502,11.3000
1762170843.5077,8.5900
1762170843.5500,8.5900
1762170843.5991,8.5900
1762170843.6627,12.9900
1762170843.6994,12.9900
1762170843.7502,12.9900
1762170843.8057,3.0700
1762170843.8500,3.0700
1762170843.9002,3.0700
1762170843.9575,4.0300
1762170843.9995,4.0300
1762170844.0492,4.0300
1762170844.1004,4.0300
1762170844.1586,6.7400
1762170844.1988,6.7400
1762170844.2501,6.7400
1762170844.3120,-6.3300
1762170844.3499,-6.3300
1762170844.4002,-6.3300
1762170844.4597,11.4400
1762170844.5001,11.4400
1762170844.5503,11.4400
1762170844.6106,14.1800
1762170844.6496,14.1800
1762170844.6995,14.1800
1762170844.7497,14.1800
1762170844.8102,7.0300
1762170844.8502,7.0300
1762170844.8990,7.0300
1762170844.9601,4.0400
1762170845.0002,4.0400
1762170845.0497,4.0400
1762170845.1097,9.0200
1762170845.1500,9.0200
1762170845.2003,9.0200
1762170845.2499,9.0200
1762170845.3114,14.4100
1762170845.3501,14.4100
1762170845.4003,14.4100
1762170845.4603,-5.5900
1762170845.5022,-11.8700
1762170845.5496,-11.8700
1762170845.6094,-11.9100
1762170845.6500,-11.9100
1762170845.7003,-11.9100
1762170845.7601,-11.0500
1762170845.8004,-11.0500
1762170845.8502,-11.0500
1762170845.8991,-11.0500
1762170845.9614,8.9500
1762170845.9999,11.7400
1762170846.0501,11.7400
1762170846.1111,11.8000
1762170846.1497,11.8000
1762170846.1991,11.8000
1762170846.2590,-7.1700
1762170846.3002,-7.1700
1762170846.3504,-7.1700
1762170846.4094,12.8300
1762170846.4495,17.7500
1762170846.5000,17.7500
1762170846.5495,17.7500
1762170846.6078,6.9600
1762170846.6501,6.9600
1762170846.6990,6.9600
1762170846.7617,-11.7800
1762170846.8001,-11.7800
1762170846.8495,-11.7800
1762170846.9054,6.3500
1762170846.9503,6.3500
1762170846.9994,6.3500
1762170847.0499,6.3500
1762170847.1109,2.3000
1762170847.1497,2.3000
1762170847.2021,2.3000
1762170847.2624,-12.4300
1762170847.3009,-12.4300
1762170847.3504,-12.4300
1762170847.4120,-18.7900
1762170847.4503,-18.7900
1762170847.5004,-18.7900
1762170847.5595,-8.8900
1762170847.6004,-8.8900
1762170847.6501,-8.8900
1762170847.7003,-8.8900
1762170847.7587,-12.6600
1762170847.8008,-12.6600
1762170847.8500,-12.6600
